"date","close","volume","open","high","low"
"2017/02/07","124.5900","2847171.0000","124.9500","125.4200","124.5900"
"2017/02/06","124.4500","2759996.0000","124.0900","124.9000","123.9500"
"2017/02/03","124.2400","3183378.0000","123.3100","124.5100","123.2800"
"2017/02/02","123.2200","3236564.0000","122.5400","123.9800","122.2600"
"2017/02/01","122.4200","3233572.0000","121.9000","122.5000","121.7000"
"2017/01/31","122.5700","3733219.0000","123.0200","123.3400","122.0950"
"2017/01/30","123.0200","3777782.0000","122.8100","123.2100","122.3000"
"2017/01/27","122.8600","3592676.0000","122.2700","122.9900","121.4800"
"2017/01/26","121.8800","2497464.0000","121.8600","122.3800","121.7600"
"2017/01/25","121.7900","3968250.0000","121.4900","121.9200","120.9500"
"2017/01/24","121.0500","3492030.0000","121.9700","122.0600","120.5200"
"2017/01/23","121.3800","7022479.0000","121.6900","122.0800","119.8200"
"2017/01/20","122.2600","4877632.0000","122.2600","122.9500","122.0150"
"2017/01/19","122.1800","3155067.0000","122.2400","123.0000","122.0400"
"2017/01/18","122.7100","3390837.0000","122.8100","123.0000","121.8000"
"2017/01/17","122.7500","4073581.0000","120.7500","122.8000","120.7000"
"2017/01/13","121.5000","2877498.0000","122.2400","122.2400","121.1000"
"2017/01/12","122.1000","3480798.0000","120.3000","122.3100","120.2000"
"2017/01/11","120.8800","3564135.0000","120.9300","121.5000","120.6200"
"2017/01/10","120.2500","3108187.0000","120.4600","120.8500","119.7300"
"2017/01/09","120.4300","3021789.0000","120.7600","121.0600","120.3300"
"2017/01/06","120.7600","4089121.0000","118.9300","121.5000","118.5200"
"2017/01/05","119.7000","3727615.0000","119.3400","120.2000","119.1000"
"2017/01/04","119.4800","3780757.0000","119.0000","119.7400","118.1800"
"2017/01/03","119.6200","5117987.0000","121.8600","122.0000","118.9600"
"2016/12/30","121.7200","3573900.0000","122.7900","123.1600","121.4400"
"2016/12/29","122.7900","1943434.0000","122.7600","123.3600","122.7600"
"2016/12/28","122.6800","1947720.0000","122.9300","123.3500","122.6100"
"2016/12/27","123.0700","1919627.0000","123.3000","123.6500","122.9700"
"2016/12/23","123.1400","2164291.0000","123.3700","123.8300","123.0700"
"2016/12/22","123.7200","3037108.0000","123.1200","123.9950","123.0900"
"2016/12/21","123.1800","2762783.0000","123.1500","123.7600","123.1000"
"2016/12/20","123.3300","2768820.0000","123.1800","123.9000","122.7100"
"2016/12/19","122.9900","3545480.0000","123.2300","123.6600","122.7700"
"2016/12/16","123.2400","10793790.0000","122.8900","123.8400","122.5400"
"2016/12/15","122.3600","4402189.0000","122.9700","123.3600","121.7700"
"2016/12/14","122.8400","4967405.0000","122.8700","123.4000","122.3900"
"2016/12/13","122.6800","4244094.0000","121.7800","122.9200","121.7600"
"2016/12/12","121.7400","4172007.0000","121.5700","122.2500","121.2600"
"2016/12/09","121.2600","2623206.0000","120.5700","121.2700","120.2100"
"2016/12/08","120.4500","3255585.0000","120.0500","121.1500","119.5000"
"2016/12/07","119.9200","4059855.0000","119.4100","120.1300","118.4650"
"2016/12/06","119.2500","3367980.0000","119.2900","119.6500","118.6000"
"2016/12/05","119.2900","5191314.0000","119.4500","120.3400","119.0300"
"2016/12/02","118.2400","3348723.0000","118.0000","118.5000","117.7100"
"2016/12/01","118.4700","4444871.0000","118.9600","118.9600","117.8700"
"2016/11/30","119.2700","5695596.0000","120.2200","120.4900","119.2700"
"2016/11/29","120.6800","6157235.0000","120.3800","120.7900","119.0200"
"2016/11/28","121.8200","5919997.0000","120.3800","121.8700","120.2300"
"2016/11/25","120.6600","1709105.0000","120.0800","120.9900","119.9200"
"2016/11/23","120.1400","2869494.0000","119.7300","120.7600","119.7300"
"2016/11/22","119.6900","3694735.0000","119.5000","120.2900","118.8800"
"2016/11/21","119.5000","3603192.0000","119.8000","120.5000","118.9600"
"2016/11/18","120.0000","3650547.0000","119.2600","120.2400","118.9070"
"2016/11/17","119.4500","2835537.0000","118.8900","119.5000","118.2800"
"2016/11/16","119.2100","5370460.0000","118.8600","119.6000","118.4650"
"2016/11/15","118.3200","4443611.0000","117.5800","118.4800","117.0200"
"2016/11/14","117.8600","7090380.0000","114.9900","118.7500","114.7200"
"2016/11/11","114.2200","4331098.0000","114.6700","114.9600","114.1700"
"2016/11/10","114.5100","4437689.0000","115.0300","115.0400","113.7834"
"2016/11/09","114.9800","5099197.0000","112.0900","115.4200","111.8000"
"2016/11/08","114.1100","3299307.0000","113.0100","114.2500","113.0000"
"2016/11/07","112.8200","3842328.0000","112.0000","113.2800","111.8800"
"2016/11/04","111.0400","3457103.0000","111.9900","112.0000","110.8300"
"2016/11/03","111.7200","3886409.0000","112.7400","112.8500","111.5200"
"2016/11/02","112.3900","3508668.0000","112.1000","112.7700","111.8200"
"2016/11/01","112.2500","3932484.0000","112.6500","112.7699","111.9500"
"2016/10/31","112.5700","4177750.0000","112.4600","112.7300","111.7900"
"2016/10/28","112.1000","3304384.0000","112.2600","112.3500","111.5300"
"2016/10/27","112.0800","2959347.0000","112.1700","112.4900","111.7800"
"2016/10/26","112.1100","3763113.0000","112.2700","112.7000","111.4000"
"2016/10/25","112.7200","4878630.0000","113.5000","113.5400","112.6700"
"2016/10/24","113.5700","6173441.0000","114.2500","114.5000","112.6400"
"2016/10/21","113.9300","10107630.0000","113.2700","114.5000","112.7500"
"2016/10/20","110.5700","7223062.0000","111.3000","111.3000","110.3300"
"2016/10/19","111.2600","6430108.0000","111.7100","111.7700","111.1200"
"2016/10/18","111.2500","6195339.0000","112.8900","113.0900","111.2300"
"2016/10/17","112.4100","5653985.0000","113.9100","114.3950","112.1000"
"2016/10/14","114.0900","5307311.0000","114.9000","115.1100","114.0700"
"2016/10/13","115.4100","4464728.0000","114.1400","115.7400","114.0700"
"2016/10/12","114.7100","3339986.0000","113.6000","115.2300","113.5400"
"2016/10/11","113.6800","3939325.0000","114.6500","115.2300","113.5600"
"2016/10/10","114.7100","3290050.0000","114.2100","114.9900","114.1600"
"2016/10/07","113.4500","4149812.0000","113.9700","114.3400","113.2200"
"2016/10/06","113.9200","3899605.0000","113.2500","114.2200","112.4000"
"2016/10/05","113.4100","3716383.0000","113.9100","114.8300","113.3800"
"2016/10/04","113.5000","4741281.0000","114.9900","115.5100","113.4200"
"2016/10/03","114.6400","3085750.0000","115.0100","115.1500","114.4100"
"2016/09/30","115.3600","4188182.0000","114.6900","115.7100","114.6900"
"2016/09/29","114.7900","4922865.0000","115.2000","115.9700","114.7300"
"2016/09/28","115.1800","5638752.0000","116.3800","116.5300","114.4600"
"2016/09/27","116.8800","3741777.0000","116.9500","117.2000","116.3700"
"2016/09/26","116.5300","3022152.0000","116.8000","116.9400","116.2800"
"2016/09/23","117.1700","2771712.0000","116.4900","117.5200","116.3500"
"2016/09/22","117.3600","3803781.0000","117.4600","117.9500","117.2820"
"2016/09/21","116.9300","4528826.0000","116.4900","117.0500","115.9600"
"2016/09/20","116.4500","3835396.0000","115.7200","116.6300","115.5000"
"2016/09/19","115.2100","3741507.0000","115.8300","116.4100","114.9573"
"2016/09/16","115.2800","9498752.0000","115.6800","116.2600","114.8300"
"2016/09/15","116.1400","3674432.0000","114.8800","116.2400","114.7700"
"2016/09/14","115.1800","4526701.0000","115.0000","115.6600","114.8200"
"2016/09/13","114.7300","4162058.0000","115.6100","115.6100","114.4800"
"2016/09/12","115.9500","5013412.0000","114.4700","116.1800","114.1300"
"2016/09/09","114.5800","4959807.0000","115.6000","115.7600","114.5800"
"2016/09/08","116.1700","3085665.0000","116.8200","117.1100","116.0400"
"2016/09/07","116.9200","2644717.0000","117.2700","117.4900","116.4400"
"2016/09/06","117.2500","6324907.0000","117.0900","119.2400","116.9100"
"2016/09/02","115.8300","3397204.0000","115.9300","116.1100","115.6950"
"2016/09/01","115.4000","3962730.0000","115.5100","115.8147","114.8600"
"2016/08/31","115.6600","5394663.0000","115.5100","116.0000","115.2000"
"2016/08/30","115.3600","5076606.0000","115.4100","115.8700","114.6000"
"2016/08/29","115.4100","4982882.0000","114.6000","115.6500","114.5000"
"2016/08/26","114.4400","5294429.0000","115.6300","115.7200","113.9600"
"2016/08/25","115.4300","6693561.0000","115.1000","115.7800","114.8800"
"2016/08/24","114.8700","4135440.0000","115.1500","115.4000","114.7300"
"2016/08/23","115.1900","4304107.0000","115.9100","116.1200","115.0500"
"2016/08/22","115.4200","4484694.0000","115.0000","115.7300","114.6500"
"2016/08/19","115.0100","6882768.0000","116.8000","116.8000","115.0000"
"2016/08/18","117.1300","3710528.0000","117.2400","117.3650","116.8000"
"2016/08/17","117.1000","5180711.0000","117.9800","117.9800","116.5200"
"2016/08/16","117.9400","3333592.0000","118.3100","118.5300","117.9200"
"2016/08/15","118.5200","3388441.0000","119.0200","119.2500","118.5200"
"2016/08/12","119.5200","3015481.0000","119.5700","120.0200","119.2800"
"2016/08/11","119.3800","3489102.0000","118.8700","119.7500","118.8500"
"2016/08/10","118.8000","2934277.0000","118.0000","118.9400","117.6500"
"2016/08/09","118.3100","3488305.0000","117.9800","119.1300","117.6000"
"2016/08/08","118.2900","3588920.0000","119.1700","119.3700","118.1950"
"2016/08/05","119.2100","3882771.0000","118.7800","119.4500","118.6000"
"2016/08/04","118.3000","4313106.0000","117.8500","118.5500","117.5800"
"2016/08/03","117.5200","4120010.0000","117.7700","118.0200","117.1400"
"2016/08/02","117.7000","4503355.0000","118.1800","118.7100","117.1100"
"2016/08/01","118.0100","4208637.0000","117.8800","118.3900","117.7400"
"2016/07/29","117.6500","7460473.0000","119.1400","119.6600","117.4300"
"2016/07/28","119.4200","6233232.0000","119.5900","120.1800","118.3600"
"2016/07/27","119.4800","9938540.0000","121.6900","121.7900","119.2400"
"2016/07/26","121.7100","14561740.0000","123.5000","124.3500","120.9701"
"2016/07/25","127.4000","6199188.0000","127.9500","127.9500","126.8600"
"2016/07/22","128.2600","4303719.0000","127.2900","128.6000","127.2900"
"2016/07/21","127.1800","3596408.0000","126.4200","127.2300","125.9300"
"2016/07/20","126.0600","3353218.0000","126.8400","126.8700","125.5600"
"2016/07/19","126.5000","6274412.0000","124.0800","126.6000","123.7500"
"2016/07/18","123.8000","5254725.0000","124.0000","124.0000","123.3900"
"2016/07/15","123.6100","3688129.0000","124.4200","124.4400","123.3900"
"2016/07/14","123.9300","6011508.0000","123.7000","124.2100","123.0100"
"2016/07/13","122.8200","3464077.0000","122.3600","123.0150","122.1600"
"2016/07/12","122.2500","3741880.0000","122.0000","122.5900","121.9600"
"2016/07/11","122.0000","4265947.0000","121.6900","122.1200","121.4600"
"2016/07/08","121.3100","3809535.0000","121.2200","121.6900","121.0800"
"2016/07/07","120.9200","3618132.0000","120.8900","121.2400","120.4100"
"2016/07/06","120.6300","5102400.0000","119.2900","120.9600","119.0000"
"2016/07/05","120.7600","5191101.0000","120.1200","120.8000","120.1000"
"2016/07/01","120.4000","3794124.0000","119.7200","120.8600","119.6600"
"2016/06/30","120.3400","4807868.0000","119.6800","120.4500","119.3000"
"2016/06/29","119.4900","5019915.0000","119.1600","119.9600","119.0000"
"2016/06/28","118.5000","6169712.0000","117.2000","118.6400","116.8300"
"2016/06/27","116.3000","14158990.0000","118.1600","118.1600","116.0800"
"2016/06/24","119.4400","6985268.0000","118.7600","121.1100","118.2901"
"2016/06/23","121.2100","3832184.0000","121.4800","121.7500","120.6400"
"2016/06/22","120.6200","6577518.0000","121.3100","121.4500","120.0500"
"2016/06/21","122.6300","4749655.0000","123.9200","124.0000","122.3100"
"2016/06/20","123.4200","5950959.0000","123.3200","124.0800","123.2742"
"2016/06/17","122.2700","8331357.0000","122.2300","122.7100","121.4200"
"2016/06/16","122.4700","3931956.0000","121.8400","122.6300","120.9500"
"2016/06/15","122.2500","4168099.0000","123.1500","123.3200","122.1300"
"2016/06/14","122.5100","6351011.0000","122.5400","123.1900","121.9300"
"2016/06/13","122.9900","5433298.0000","121.9500","123.9650","121.8500"
"2016/06/10","122.3600","4347383.0000","121.8000","122.6600","121.6100"
"2016/06/09","122.7900","4583522.0000","122.0700","123.0900","122.0700"
"2016/06/08","122.1100","3921955.0000","121.9800","122.4900","120.8854"
"2016/06/07","121.9000","4561635.0000","122.3400","123.3800","121.9000"
"2016/06/06","122.0000","4901794.0000","121.7900","122.1700","121.2050"
"2016/06/03","121.3500","4642836.0000","121.0900","121.6700","120.3400"
"2016/06/02","121.1700","4739072.0000","120.7000","121.5100","120.5500"
"2016/06/01","121.9700","5053972.0000","121.6000","122.7350","121.5000"
"2016/05/31","122.0600","7994778.0000","123.3000","123.4100","121.6200"
"2016/05/27","123.2500","3221521.0000","124.2700","124.6800","123.1150"
"2016/05/26","123.7900","3715791.0000","123.3800","123.9800","123.2300"
"2016/05/25","123.2600","5307399.0000","123.7500","123.9900","123.0315"
"2016/05/24","123.9500","4494135.0000","123.3900","124.7700","123.0100"
"2016/05/23","122.8100","7080844.0000","122.7600","123.7300","122.4700"
"2016/05/20","122.5600","9735582.0000","124.7400","125.0000","122.1400"
"2016/05/19","125.2900","6254738.0000","125.4800","125.6000","124.6800"
"2016/05/18","126.2100","7299895.0000","127.0500","127.4700","125.7300"
"2016/05/17","127.6900","5820770.0000","129.6000","129.9700","127.3000"
"2016/05/16","129.6400","4343397.0000","128.5100","129.7300","128.0500"
"2016/05/13","128.8300","6568370.0000","129.7400","130.1600","128.7100"
"2016/05/12","130.1200","4287016.0000","129.7400","130.5400","129.1600"
"2016/05/11","129.1400","6883506.0000","131.2400","131.6200","129.1400"
"2016/05/10","131.6000","4082035.0000","130.8500","131.9600","130.8500"
"2016/05/09","130.8300","5004352.0000","130.6500","131.5000","130.3500"
"2016/05/06","130.5800","4417499.0000","129.3800","130.5800","128.5900"
"2016/05/05","129.2800","4519768.0000","129.3100","129.9799","129.0000"
"2016/05/04","129.3300","6613628.0000","127.5700","130.4299","127.5700"
"2016/05/03","128.4000","4048444.0000","127.4000","128.9900","127.3800"
"2016/05/02","128.2000","4830848.0000","126.6500","128.2200","126.5000"
"2016/04/29","126.4900","6275525.0000","127.9300","127.9300","126.1000"
"2016/04/28","127.9200","3385547.0000","127.8600","128.8500","127.4400"
"2016/04/27","128.3000","4435837.0000","127.9400","128.5599","127.7800"
"2016/04/26","127.7100","4081841.0000","127.4200","128.3400","127.0300"
"2016/04/25","127.4600","6976015.0000","125.0700","127.5300","125.0100"
"2016/04/22","125.5000","9302616.0000","128.1700","128.4000","125.3600"
"2016/04/21","125.7900","7932011.0000","128.5500","128.7500","125.6000"
"2016/04/20","128.5500","5002499.0000","129.3100","129.8000","128.5100"
"2016/04/19","128.8600","4605637.0000","128.9100","129.3500","128.1200"
